trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1283,False,"{'a': 0.1, 'e': 0.28383987614468165}",20,8,9.128477193724429,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1284,False,"{'a': 0.1, 'e': 0.2828808626910075}",25,11,-6.089476249900853,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1285,False,"{'a': 0.1, 'e': 0.2819215663564944}",25,13,3.5598171310793063,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1286,False,"{'a': 0.1, 'e': 0.28096198810043826}",25,0,-22.147140746092465,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1287,False,"{'a': 0.1, 'e': 0.2800021288824176}",20,1,-54.315483640923404,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
1288,False,"{'a': 0.1, 'e': 0.2790419896622912}",20,3,-29.34790194263708,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1289,False,"{'a': 0.1, 'e': 0.2780815714001986}",25,14,-9.222216852600678,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1290,False,"{'a': 0.1, 'e': 0.2771208750565576}",25,13,5.938507382217809,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1291,False,"{'a': 0.1, 'e': 0.2761599015920648}",20,5,-4.936819540711277,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1292,False,"{'a': 0.1, 'e': 0.2751986519676933}",25,15,18.51781637776474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.1, 'e': 0.27423712714469284}",25,0,-22.3908173416817,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1294,False,"{'a': 0.1, 'e': 0.273275328084588}",20,11,-37.06575626985576,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1295,False,"{'a': 0.1, 'e': 0.272313255749178}",30,8,-25.235754785006268,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1296,False,"{'a': 0.1, 'e': 0.2713509111005347}",20,6,25.708448788202475,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.1, 'e': 0.27038829510100315}",25,17,6.03372727833364,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1298,False,"{'a': 0.1, 'e': 0.26942540871319887}",20,13,11.835072157763932,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.1, 'e': 0.26846225290000847}",20,0,-0.17828476488137168,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1300,False,"{'a': 0.1, 'e': 0.26749882862458735}",30,16,13.403228733986298,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1301,False,"{'a': 0.1, 'e': 0.2665351368503601}",20,11,5.283765000072556,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1302,False,"{'a': 0.1, 'e': 0.265571178541018}",30,0,19.853832171412407,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
1303,False,"{'a': 0.1, 'e': 0.26460695466051976}",20,1,4.225651328849227,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1304,False,"{'a': 0.1, 'e': 0.2636424661730887}",25,7,-4.968068097045159,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1305,False,"{'a': 0.1, 'e': 0.26267771404321355}",20,0,5.870250867505626,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1306,False,"{'a': 0.1, 'e': 0.2617126992356461}",20,12,2.794078657339541,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1307,False,"{'a': 0.1, 'e': 0.2607474227154014}",30,13,-14.750948029417858,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
1308,False,"{'a': 0.1, 'e': 0.25978188544775555}",20,13,10.708439856519531,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.1, 'e': 0.2588160883982461}",20,1,-28.97211870247023,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
1310,False,"{'a': 0.1, 'e': 0.2578500325326696}",20,10,18.06558916742391,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.1, 'e': 0.2568837188170823}",30,13,26.137634960331013,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.1, 'e': 0.2559171482177973}",30,16,3.805519500363838,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1313,False,"{'a': 0.1, 'e': 0.2549503217013857}",20,9,16.608131281814867,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.1, 'e': 0.2539832402346734}",25,13,-65.8175881773062,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 2}",1
1315,False,"{'a': 0.1, 'e': 0.25301590478474223}",25,12,20.58884815435317,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.1, 'e': 0.25204831631892716}",20,3,-33.06166545841309,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1317,False,"{'a': 0.1, 'e': 0.25108047580481696}",30,16,24.670653234194035,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.1, 'e': 0.25011238421025167}",30,0,4.283905786476256,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
1319,False,"{'a': 0.1, 'e': 0.24914404250332328}",25,19,9.509246891167848,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.1, 'e': 0.2481754516523729}",25,3,27.300620466248894,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.1, 'e': 0.24720661262599175}",25,3,24.627163771075168,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1322,False,"{'a': 0.1, 'e': 0.24623752639301838}",25,6,9.983909325788758,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1323,False,"{'a': 0.1, 'e': 0.24526819392253935}",20,0,8.944736911093374,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1324,False,"{'a': 0.1, 'e': 0.24429861618388662}",20,4,25.683596713878238,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.1, 'e': 0.24332879414663827}",25,3,38.23995618571642,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.1, 'e': 0.24235872878061585}",20,5,3.6225533539184296,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1327,False,"{'a': 0.1, 'e': 0.24138842105588504}",30,12,-12.74546948947894,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1328,False,"{'a': 0.1, 'e': 0.2404178719427531}",30,14,14.369729291978516,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.1, 'e': 0.23944708241176946}",25,2,4.025496400780827,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
1330,False,"{'a': 0.1, 'e': 0.23847605343372313}",20,6,0.3136381986441319,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1331,False,"{'a': 0.1, 'e': 0.23750478597964347}",20,2,33.732326542679985,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.1, 'e': 0.2365332810207974}",25,13,-30.74007161445197,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1333,False,"{'a': 0.1, 'e': 0.23556153952869024}",20,0,23.983525096792313,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1334,False,"{'a': 0.1, 'e': 0.23458956247506296}",20,2,-19.41953524112125,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1335,False,"{'a': 0.1, 'e': 0.23361735083189297}",25,16,10.15356457849765,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.1, 'e': 0.23264490557139142}",20,1,26.29400980615412,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.1, 'e': 0.2316722276660039}",35,25,11.401749656766286,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.1, 'e': 0.23069931808840777}",35,16,32.80715836611205,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.1, 'e': 0.22972617781151303}",30,16,25.895399348972873,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.1, 'e': 0.22875280780845939}",20,14,-31.35437416398593,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1341,False,"{'a': 0.1, 'e': 0.22777920905261723}",20,0,28.3692267084182,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1342,False,"{'a': 0.1, 'e': 0.22680538251758475}",20,11,18.145735422930066,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.1, 'e': 0.2258313291771889}",20,5,16.664710754599785,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1344,False,"{'a': 0.1, 'e': 0.22485705000548248}",20,2,25.208201893352992,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.1, 'e': 0.22388254597674498}",20,6,-3.8174916169129545,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1346,False,"{'a': 0.1, 'e': 0.22290781806547996}",25,8,-35.11570474591395,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1347,False,"{'a': 0.1, 'e': 0.22193286724641567}",20,13,10.62836032291624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.1, 'e': 0.22095769449450242}",25,14,-4.726027204811114,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1349,False,"{'a': 0.1, 'e': 0.2199823007849133}",20,9,-14.508088459178921,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1350,False,"{'a': 0.1, 'e': 0.2190066870930415}",25,11,13.141429858516661,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1351,False,"{'a': 0.1, 'e': 0.21803085439450107}",20,10,17.133941197867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.1, 'e': 0.2170548036651242}",20,4,22.90598176958423,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.1, 'e': 0.21607853588096199}",20,16,7.090234803630965,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.1, 'e': 0.21510205201828167}",20,0,-54.79569888701505,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
1355,False,"{'a': 0.1, 'e': 0.21412535305356747}",30,14,31.339320224563643,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.1, 'e': 0.21314843996351784}",20,10,-65.83324572526675,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
1357,False,"{'a': 0.1, 'e': 0.21217131372504625}",35,16,35.36649819758942,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.1, 'e': 0.2111939753152784}",20,0,3.743694312766259,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1359,False,"{'a': 0.1, 'e': 0.21021642571155302}",20,13,-27.616554376630038,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1360,False,"{'a': 0.1, 'e': 0.20923866589141926}",20,3,-23.011550122527606,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1361,False,"{'a': 0.1, 'e': 0.20826069683263726}",20,2,18.085717693373756,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1362,False,"{'a': 0.1, 'e': 0.20728251951317553}",25,3,20.36784478424636,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1363,False,"{'a': 0.1, 'e': 0.2063041349112118}",25,7,18.806546312438297,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1364,False,"{'a': 0.1, 'e': 0.20532554400513015}",25,11,-14.287069934635076,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1365,False,"{'a': 0.1, 'e': 0.2043467477735218}",30,7,34.947038664579495,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.1, 'e': 0.2033677471951825}",25,8,22.152345131479873,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.1, 'e': 0.20238854324911318}",20,10,18.794603994150034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.1, 'e': 0.20140913691451723}",30,13,17.643798997265762,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1369,False,"{'a': 0.1, 'e': 0.2004295291708014}",20,16,5.105724118614351,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.1, 'e': 0.19944972099757285}",20,10,-32.73240190831982,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1371,False,"{'a': 0.1, 'e': 0.19846971337464017}",25,7,20.4681957857972,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1372,False,"{'a': 0.1, 'e': 0.19748950728201042}",25,19,8.59389719591928,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.1, 'e': 0.19650910369989005}",20,9,7.064443895315868,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1374,False,"{'a': 0.1, 'e': 0.19552850360868218}",30,11,-5.726749815788963,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
1375,False,"{'a': 0.1, 'e': 0.19454770798898718}",20,7,-27.30559252558355,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
1376,False,"{'a': 0.1, 'e': 0.1935667178216002}",25,9,29.863315423463092,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.1, 'e': 0.19258553408751172}",20,6,10.547133581212897,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1378,False,"{'a': 0.1, 'e': 0.19160415776790501}",25,11,23.68078248586852,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.1, 'e': 0.19062258984415673}",25,12,11.895809983331775,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.1, 'e': 0.18964083129783424}",20,14,3.6746140947563912,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.1, 'e': 0.1886588831106965}",25,15,16.97693362567109,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.1, 'e': 0.18767674626469114}",25,10,-13.067351985808518,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1383,False,"{'a': 0.1, 'e': 0.18669442174195536}",30,12,-21.77044941715882,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1384,False,"{'a': 0.1, 'e': 0.1857119105248132}",30,7,23.93242143646078,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1385,False,"{'a': 0.1, 'e': 0.1847292135957762}",25,7,26.770791820040063,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.1, 'e': 0.18374633193754078}",25,15,18.202947043603405,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.1, 'e': 0.18276326653298897}",30,16,13.216807659039219,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1388,False,"{'a': 0.1, 'e': 0.18178001836518562}",20,14,4.978585017291401,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.1, 'e': 0.18079658841737925}",20,4,17.00123278659728,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.1, 'e': 0.17981297767299934}",25,10,25.68016663067917,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.1, 'e': 0.17882918711565696}",25,0,26.391884958835735,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1392,False,"{'a': 0.1, 'e': 0.17784521772914214}",30,12,-46.97381602956357,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
1393,False,"{'a': 0.1, 'e': 0.17686107049742464}",25,14,20.950499920638645,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.1, 'e': 0.17587674640465115}",20,0,30.160794946558585,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1395,False,"{'a': 0.1, 'e': 0.17489224643514614}",25,14,-25.863815521555768,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1396,False,"{'a': 0.1, 'e': 0.17390757157340905}",20,14,11.005589006532134,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.1, 'e': 0.17292272280411508}",25,12,11.067025958205065,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1398,False,"{'a': 0.1, 'e': 0.1719377011121125}",30,4,22.872476443473754,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
1399,False,"{'a': 0.1, 'e': 0.17095250748242338}",20,11,-37.19443322063864,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1400,False,"{'a': 0.1, 'e': 0.16996714290024081}",20,12,16.25115946792914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.1, 'e': 0.1689816083509297}",30,13,-19.23855654276311,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
1402,False,"{'a': 0.1, 'e': 0.1679959048200241}",25,15,21.937435793498146,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.1, 'e': 0.16701003329322792}",30,17,26.234213146481938,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.1, 'e': 0.1660239947564121}",20,0,27.78934149486841,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1405,False,"{'a': 0.1, 'e': 0.16503779019561562}",35,15,30.235639286620593,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.1, 'e': 0.16405142059704247}",25,16,17.40471225185758,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.1, 'e': 0.16306488694706261}",20,8,10.029317257159578,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1408,False,"{'a': 0.1, 'e': 0.1620781902322094}",20,9,19.411004495654403,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.1, 'e': 0.16109133143917923}",20,16,6.797927165545983,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.1, 'e': 0.16010431155483126}",20,16,9.29317530504925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.1, 'e': 0.15911713156618487}",25,14,-2.085004222331208,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1412,False,"{'a': 0.1, 'e': 0.1581297924604204}",25,10,4.800582800014429,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1413,False,"{'a': 0.1, 'e': 0.1571422952248764}",35,25,16.963815506705398,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.1, 'e': 0.15615464084705052}",20,12,15.857133178472044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.1, 'e': 0.15516683031459658}",30,19,9.695445709858529,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1416,False,"{'a': 0.1, 'e': 0.15417886461532546}",30,18,-18.875044648634443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1417,False,"{'a': 0.1, 'e': 0.15319074473720237}",25,18,10.784042146407641,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.1, 'e': 0.15220247166834752}",25,8,22.23259343816897,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1419,False,"{'a': 0.1, 'e': 0.15121404639703348}",20,13,12.100751250216938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.1, 'e': 0.15022546991168584}",20,12,3.6052023555627346,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.1, 'e': 0.1492367432008806}",20,6,27.318964377785928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.1, 'e': 0.14824786725334482}",20,0,-2.348125398892576,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1423,False,"{'a': 0.1, 'e': 0.1472588430579539}",20,6,20.438975404884285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.1, 'e': 0.14626967160373244}",20,16,8.71445106970062,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.1, 'e': 0.14528035387985133}",20,6,-17.667442726735164,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1426,False,"{'a': 0.1, 'e': 0.14429089087562866}",25,13,8.65117783195988,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1427,False,"{'a': 0.1, 'e': 0.14330128358052693}",35,15,6.365521601494707,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1428,False,"{'a': 0.1, 'e': 0.14231153298415378}",25,9,30.590104785030974,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.1, 'e': 0.1413216400762593}",25,7,31.506246426879837,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.1, 'e': 0.1403316058467367}",25,11,0.4866184146628436,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1431,False,"{'a': 0.1, 'e': 0.13934143128561977}",20,14,12.060342494989099,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.1, 'e': 0.13835111738308337}",20,6,28.94142760884377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.1, 'e': 0.1373606651294409}",25,15,17.44957357835411,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.1, 'e': 0.13637007551514496}",20,0,-28.608369202203228,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1435,False,"{'a': 0.1, 'e': 0.13537934953078465}",30,0,31.34026216361777,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
1436,False,"{'a': 0.1, 'e': 0.13438848816708632}",20,1,26.399116864783377,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.1, 'e': 0.13339749241491078}",20,0,-5.814944192557321,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1438,False,"{'a': 0.1, 'e': 0.13240636326525418}",20,13,1.5116842084118964,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1439,False,"{'a': 0.1, 'e': 0.13141510170924514}",30,19,11.68586749265784,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.1, 'e': 0.13042370873814554}",25,13,24.118449024342645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.1, 'e': 0.12943218534334786}",20,12,16.765125653827248,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.1, 'e': 0.12844053251637583}",25,4,39.87363157709893,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.1, 'e': 0.12744875124888178}",20,0,-22.090909484438725,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1444,False,"{'a': 0.1, 'e': 0.12645684253264733}",20,11,20.75970491645178,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.1, 'e': 0.12546480735958065}",20,3,18.445991241044915,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1446,False,"{'a': 0.1, 'e': 0.12447264672171729}",30,12,32.62065955039468,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.1, 'e': 0.12348036161121737}",20,0,17.46167820771897,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1448,False,"{'a': 0.1, 'e': 0.12248795302036633}",25,8,32.37567385567693,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.1, 'e': 0.12149542194157227}",20,11,19.72381022581352,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.1, 'e': 0.1205027693673666}",20,10,20.054327492951423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.1, 'e': 0.1195099962904014}",25,7,30.052394753864284,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.1, 'e': 0.11851710370345009}",20,13,15.12387159830588,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.1, 'e': 0.11752409259940473}",30,7,36.27733269228152,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.1, 'e': 0.11653096397127677}",20,15,10.105122593108305,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.1, 'e': 0.11553771881219435}",25,0,-16.505317364623227,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1456,False,"{'a': 0.1, 'e': 0.11454435811540295}",20,1,19.32390702153753,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1457,False,"{'a': 0.1, 'e': 0.11355088287426277}",25,15,17.896514069589305,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.1, 'e': 0.11255729408224939}",25,11,14.403420694915102,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1459,False,"{'a': 0.1, 'e': 0.11156359273295109}",20,12,-9.996567361467946,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1460,False,"{'a': 0.1, 'e': 0.11056977982006957}",20,6,30.82679496457374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.1, 'e': 0.10957585633741725}",20,6,15.282388823179605,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1462,False,"{'a': 0.1, 'e': 0.10858182327891791}",25,12,-4.081663571817388,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1463,False,"{'a': 0.1, 'e': 0.10758768163860413}",30,18,27.365023156345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.1, 'e': 0.10659343241061792}",20,9,7.887719141674214,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1465,False,"{'a': 0.1, 'e': 0.10559907658920793}",25,15,15.990391462028615,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
